country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant",11-07-2026 14:00,21.185571,81.343175,NH3,1,2,1
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB",11-07-2026 14:00,21.194815,81.31477,PM2.5,19,35,26
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB",11-07-2026 14:00,21.194815,81.31477,NO2,3,12,5
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB",11-07-2026 14:00,21.194815,81.31477,OZONE,13,29,21
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB",11-07-2026 14:00,21.224231,81.40835,PM10,47,83,65
India,Chhattisgarh,Bilaspur,"Mangala, Bilaspur - NTPC",11-07-2026 14:00,22.08815,82.13737,NO2,16,26,22
India,Chhattisgarh,Bilaspur,"Mangala, Bilaspur - NTPC",11-07-2026 14:00,22.08815,82.13737,OZONE,NA,NA,NA
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB",11-07-2026 14:00,22.118125,83.140608,PM2.5,55,93,73
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB",11-07-2026 14:00,25.859655,85.77944,OZONE,1,11,7
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB",11-07-2026 14:00,26.2271665,84.3570427,PM10,NA,NA,NA
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB",11-07-2026 14:00,26.2271665,84.3570427,NH3,1,1,1
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC",11-07-2026 14:00,30.751462,76.762879,SO2,4,9,6
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC",11-07-2026 14:00,30.735567,76.775714,PM2.5,2,62,20
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC",11-07-2026 14:00,30.735567,76.775714,PM10,9,95,30
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC",11-07-2026 14:00,30.735567,76.775714,SO2,2,7,5
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC",11-07-2026 14:00,30.735567,76.775714,CO,27,39,36
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB",11-07-2026 14:00,21.371751,81.664929,PM2.5,35,101,67
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB",11-07-2026 14:00,21.371751,81.664929,NO2,1,22,6
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB",11-07-2026 14:00,21.258815,81.578979,CO,13,20,17
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB",11-07-2026 14:00,21.237755,81.705301,CO,7,14,11
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB",11-07-2026 14:00,22.06631475,83.33820077,PM2.5,35,52,41
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB",11-07-2026 14:00,22.06631475,83.33820077,NO2,16,65,30
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB",11-07-2026 14:00,22.06631475,83.33820077,SO2,5,5,5
India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB",11-07-2026 14:00,25.610369,85.132568,PM10,NA,NA,NA
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB",11-07-2026 14:00,25.366336,87.117468,NO2,4,6,6
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB",11-07-2026 14:00,25.0328,85.41948,PM2.5,25,500,96
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB",11-07-2026 14:00,25.0328,85.41948,NH3,3,3,3
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB",11-07-2026 14:00,25.0328,85.41948,OZONE,27,62,38
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB",11-07-2026 14:00,25.859655,85.77944,NO2,8,9,8
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB",11-07-2026 14:00,22.348441,82.549611,PM2.5,35,79,50
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB",11-07-2026 14:00,22.348441,82.549611,CO,12,18,16
India,Chhattisgarh,Korba,"Rampur, Korba - CECB",11-07-2026 14:00,22.368195,82.746431,SO2,2,7,4
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB",11-07-2026 14:00,22.12665,83.483212,PM10,49,200,84
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB",11-07-2026 14:00,22.12665,83.483212,NO2,6,40,11
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB",11-07-2026 14:00,21.219665,81.630094,NO2,0,9,3
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",11-07-2026 14:00,28.56789,77.250515,CO,5,16,9
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",11-07-2026 14:00,28.56789,77.250515,OZONE,18,33,24
India,Delhi,Delhi,"Patparganj, Delhi - DPCC",11-07-2026 14:00,28.623763,77.287209,NH3,6,12,7
India,Delhi,Delhi,"Patparganj, Delhi - DPCC",11-07-2026 14:00,28.623763,77.287209,CO,30,43,34
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",11-07-2026 14:00,28.58028,77.233829,SO2,1,10,7
India,Delhi,Delhi,"Cantonment Area, Delhi - DPCC",11-07-2026 14:00,28.594169,77.1251,PM2.5,3,99,34
India,Delhi,Delhi,"Cantonment Area, Delhi - DPCC",11-07-2026 14:00,28.594169,77.1251,CO,37,82,58
India,Delhi,Delhi,"Cantonment Area, Delhi - DPCC",11-07-2026 14:00,28.594169,77.1251,OZONE,4,32,20
India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB",11-07-2026 14:00,28.2068,76.7997,NO2,NA,NA,NA
India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB",11-07-2026 14:00,28.39072,77.30059,PM2.5,NA,NA,NA
India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB",11-07-2026 14:00,28.39072,77.30059,SO2,NA,NA,NA
India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB",11-07-2026 14:00,28.39072,77.30059,OZONE,13,14,13
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB",11-07-2026 14:00,28.4417,77.3217,NO2,36,40,38
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB",11-07-2026 14:00,28.4417,77.3217,NH3,6,7,7
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB",11-07-2026 14:00,28.376058,77.315741,PM10,69,270,150
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB",11-07-2026 14:00,28.376058,77.315741,NO2,30,33,31
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB",11-07-2026 14:00,28.376058,77.315741,CO,45,86,66
India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB",11-07-2026 14:00,29.503664,75.467934,PM2.5,32,307,94
India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB",11-07-2026 14:00,29.503664,75.467934,SO2,34,54,42
India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IITM",11-07-2026 14:00,28.422681,77.148944,PM10,64,409,116
India,Delhi,Delhi,"Pusa, Delhi - DPCC",11-07-2026 14:00,28.639652,77.146275,OZONE,4,8,6
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM",11-07-2026 14:00,23.023389,72.515201,CO,28,47,39
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM",11-07-2026 14:00,23.107969,72.574648,PM10,52,107,78
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM",11-07-2026 14:00,23.107969,72.574648,NH3,3,5,4
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM",11-07-2026 14:00,23.020509,72.579261,SO2,2,14,4
India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM",11-07-2026 14:00,23.041137,72.456691,NO2,2,4,3
India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM",11-07-2026 14:00,23.041137,72.456691,SO2,0,1,1
India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM",11-07-2026 14:00,23.041137,72.456691,CO,13,20,16
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM",11-07-2026 14:00,22.977134,72.553024,OZONE,7,7,7
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",11-07-2026 14:00,23.076793,72.627874,OZONE,14,21,17
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM",11-07-2026 14:00,23.016834,72.625775,PM10,70,106,84
India,Gujarat,Surat,"Katargam, Surat - Nexteng Enviro",11-07-2026 14:00,21.217779,72.834787,NH3,1,1,1
India,Gujarat,Surat,"Katargam, Surat - Nexteng Enviro",11-07-2026 14:00,21.217779,72.834787,CO,39,46,41
India,Gujarat,Surat,"Science Center, Surat - SMC",11-07-2026 14:00,21.170046,72.795405,CO,31,37,34
India,Gujarat,Vadodara,"Bapunagar, Vadodara - Nexteng Enviro",11-07-2026 14:00,22.320153,73.216285,NO2,10,12,11
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB",11-07-2026 14:00,22.969611,72.6435,PM2.5,55,213,108
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB",11-07-2026 14:00,22.969611,72.6435,OZONE,10,27,18
India,Haryana,Ambala,"Patti Mehar, Ambala - HSPCB",11-07-2026 14:00,30.379589,76.778328,PM2.5,21,80,46
India,Haryana,Ambala,"Patti Mehar, Ambala - HSPCB",11-07-2026 14:00,30.379589,76.778328,CO,NA,NA,NA
India,Haryana,Ballabgarh,"Nathu Colony, Ballabgarh - HSPCB",11-07-2026 14:00,28.3419248,77.319699,NH3,4,5,4
India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB",11-07-2026 14:00,28.806223,76.141105,OZONE,11,20,16
India,Delhi,Delhi,"Narela, Delhi - DPCC",11-07-2026 14:00,28.822836,77.101981,PM2.5,21,81,45
India,Delhi,Delhi,"JNU, Delhi - DPCC",11-07-2026 14:00,28.540721,77.168544,OZONE,14,45,32
India,Delhi,Delhi,"Aya Nagar, Delhi - IITM",11-07-2026 14:00,28.4706914,77.1099364,PM2.5,8,153,46
India,Delhi,Delhi,"Aya Nagar, Delhi - IITM",11-07-2026 14:00,28.4706914,77.1099364,CO,19,31,26
India,Delhi,Delhi,"Aya Nagar, Delhi - IITM",11-07-2026 14:00,28.4706914,77.1099364,OZONE,6,34,22
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",11-07-2026 14:00,28.60909,77.0325413,PM10,45,110,62
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",11-07-2026 14:00,28.60909,77.0325413,NH3,5,15,8
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",11-07-2026 14:00,28.60909,77.0325413,CO,38,61,52
India,Delhi,Delhi,"NSUT Jaffarpur, Delhi - DPCC",11-07-2026 14:00,28.594004,76.909423,NH3,1,7,4
India,Delhi,Delhi,"NSUT Jaffarpur, Delhi - DPCC",11-07-2026 14:00,28.594004,76.909423,CO,41,49,44
India,Delhi,Delhi,"Commonwealth Sports Complex, Delhi - DPCC",11-07-2026 14:00,28.615828,77.271992,NO2,13,62,32
India,Delhi,Delhi,"Commonwealth Sports Complex, Delhi - DPCC",11-07-2026 14:00,28.615828,77.271992,NH3,2,6,3
India,Delhi,Delhi,"Commonwealth Sports Complex, Delhi - DPCC",11-07-2026 14:00,28.615828,77.271992,SO2,7,10,8
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",11-07-2026 14:00,28.674045,77.131023,PM10,33,263,130
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",11-07-2026 14:00,28.674045,77.131023,SO2,7,111,47
India,Delhi,Delhi,"Shadipur, Delhi - CPCB",11-07-2026 14:00,28.6514781,77.1473105,PM2.5,17,43,28
India,Delhi,Delhi,"IGNOU_Maidan Garhi, Delhi - DPCC",11-07-2026 14:00,28.493624,77.201159,NO2,5,24,15
India,Delhi,Delhi,"IGNOU_Maidan Garhi, Delhi - DPCC",11-07-2026 14:00,28.493624,77.201159,OZONE,6,11,9
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM",11-07-2026 14:00,23.243639,72.68994,NO2,3,8,5
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM",11-07-2026 14:00,23.243639,72.68994,CO,33,36,35
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB",11-07-2026 14:00,23.221714,72.654328,NO2,5,7,6
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB",11-07-2026 14:00,23.221714,72.654328,CO,14,16,15
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM",11-07-2026 14:00,23.163798,72.677768,NO2,15,21,18
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM",11-07-2026 14:00,23.163798,72.677768,NH3,3,4,3
India,Gujarat,Mehsana,"Sadanand Nagar, Mehsana - Nexteng Enviro",11-07-2026 14:00,23.59315,72.372792,PM2.5,16,66,42
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IITM",11-07-2026 14:00,28.5627763,77.1180053,SO2,NA,NA,NA
India,Delhi,Delhi,"Sirifort, Delhi - CPCB",11-07-2026 14:00,28.5504249,77.2159377,PM10,61,304,101
India,Delhi,Delhi,"Sirifort, Delhi - CPCB",11-07-2026 14:00,28.5504249,77.2159377,NH3,1,8,5
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM",11-07-2026 14:00,28.656756,77.227234,OZONE,23,41,29
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC",11-07-2026 14:00,28.636429,77.201067,NO2,NA,NA,NA
India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IITM",11-07-2026 14:00,28.422681,77.148944,OZONE,9,33,24
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB",11-07-2026 14:00,28.4227,77.0667,NO2,NA,NA,NA
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB",11-07-2026 14:00,28.4227,77.0667,OZONE,18,39,28
India,Haryana,Gurugram,"Vikas Sadan, Gurugram - HSPCB",11-07-2026 14:00,28.4501238,77.0263051,PM10,64,500,152
India,Gujarat,Nandesari,"GIDC, Nandesari - Nandesari Ind. Association",11-07-2026 14:00,22.410802,73.097923,PM2.5,31,52,42
India,Gujarat,Nandesari,"GIDC, Nandesari - Nandesari Ind. Association",11-07-2026 14:00,22.410802,73.097923,CO,18,28,21
India,Gujarat,Nandesari,"GIDC, Nandesari - Nandesari Ind. Association",11-07-2026 14:00,22.410802,73.097923,OZONE,NA,NA,NA
India,Gujarat,Rajkot,"Mavdi, Rajkot - Nexteng Enviro ",11-07-2026 14:00,22.248853,70.776774,PM10,29,122,76
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB",11-07-2026 14:00,13.328028,75.797056,CO,11,22,13
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB",11-07-2026 14:00,15.459706,75.008381,PM2.5,48,81,62
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB",11-07-2026 14:00,15.459706,75.008381,PM10,62,105,80
India,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB",11-07-2026 14:00,15.411456,75.638133,PM2.5,19,25,22
India,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB",11-07-2026 14:00,15.411456,75.638133,PM10,28,37,32
India,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB",11-07-2026 14:00,15.411456,75.638133,CO,14,17,15
India,Karnataka,Karwar,"KHB Colony, Karwar - KSPCB",11-07-2026 14:00,14.816666,74.141003,PM10,NA,NA,NA
India,Karnataka,Karwar,"KHB Colony, Karwar - KSPCB",11-07-2026 14:00,14.816666,74.141003,NH3,3,64,12
India,Karnataka,Karwar,"KHB Colony, Karwar - KSPCB",11-07-2026 14:00,14.816666,74.141003,SO2,NA,NA,NA
India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB",11-07-2026 14:00,15.34763,76.181767,CO,18,21,19
India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB",11-07-2026 14:00,15.34763,76.181767,OZONE,5,6,6
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB",11-07-2026 14:00,12.415911,75.73505,SO2,6,7,7
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB",11-07-2026 14:00,12.88925,74.853,NH3,0,4,2
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB",11-07-2026 14:00,12.21041,76.37376,PM2.5,16,34,25
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB",11-07-2026 14:00,28.360699,76.93609,PM2.5,55,219,129
India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB",11-07-2026 14:00,28.060249,76.113115,OZONE,9,48,30
India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB",11-07-2026 14:00,28.1485564,77.3320667,CO,21,146,90
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM",11-07-2026 14:00,28.3153,76.9143,NO2,2,71,26
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM",11-07-2026 14:00,28.3153,76.9143,CO,19,34,25
India,Haryana,Panchkula,"Sector-6, Panchkula - HSPCB ",11-07-2026 14:00,30.7057778,76.85318056,PM2.5,11,56,28
India,Haryana,Rohtak,"MD University, Rohtak - HSPCB",11-07-2026 14:00,28.52123,76.37138,PM10,52,164,70
India,Haryana,Rohtak,"MD University, Rohtak - HSPCB",11-07-2026 14:00,28.52123,76.37138,NO2,8,11,10
India,Haryana,Rohtak,"MD University, Rohtak - HSPCB",11-07-2026 14:00,28.52123,76.37138,CO,38,46,42
India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB",11-07-2026 14:00,29.5364,75.0158,PM2.5,21,311,102
India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB",11-07-2026 14:00,29.5364,75.0158,NH3,12,14,13
India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB",11-07-2026 14:00,29.0272,77.0621,PM2.5,1,76,36
India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB",11-07-2026 14:00,29.0272,77.0621,CO,26,30,28
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB",11-07-2026 14:00,12.21041,76.37376,NO2,8,23,17
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB",11-07-2026 14:00,12.21041,76.37376,NH3,2,5,4
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB",11-07-2026 14:00,12.21041,76.37376,CO,5,27,13
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB",11-07-2026 14:00,12.21041,76.37376,OZONE,8,44,23
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB",11-07-2026 14:00,12.733409,77.298051,PM10,20,57,38
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB",11-07-2026 14:00,13.94,75.555917,NH3,2,4,4
India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB",11-07-2026 14:00,16.802639,75.722694,PM2.5,26,28,27
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB",11-07-2026 14:00,16.7602,77.1428,PM10,NA,NA,NA
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB",11-07-2026 14:00,11.875,75.3732,PM2.5,35,41,38
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB",11-07-2026 14:00,8.5149093,76.9435879,PM2.5,7,23,13
India,Jammu and Kashmir,Srinagar,"Rajbagh, Srinagar - JKPCC",11-07-2026 14:00,34.066206,74.81982,OZONE,0,2,1
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB",11-07-2026 14:00,23.80569,86.44268,NH3,NA,NA,NA
India,Jharkhand,Jorapokhar,"Tata Stadium, Jorapokhar - JSPCB",11-07-2026 14:00,23.707909,86.41467,NO2,8,8,8
India,Jharkhand,Jorapokhar,"Tata Stadium, Jorapokhar - JSPCB",11-07-2026 14:00,23.707909,86.41467,SO2,NA,NA,NA
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB",11-07-2026 14:00,16.172806,75.659694,PM10,51,51,51
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB",11-07-2026 14:00,16.172806,75.659694,OZONE,18,18,18
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB",11-07-2026 14:00,12.917348,77.622813,PM10,56,131,96
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB",11-07-2026 14:00,12.9135218,77.5950804,PM10,47,68,55
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB",11-07-2026 14:00,12.9135218,77.5950804,SO2,19,20,19
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB",11-07-2026 14:00,13.003872,77.664217,CO,47,53,50
India,Karnataka,Bengaluru,"Sanegurava Halli, Bengaluru - KSPCB",11-07-2026 14:00,12.990328,77.5431385,NO2,17,19,18
India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",11-07-2026 14:00,12.9756843,77.5660749,PM10,108,110,109
India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",11-07-2026 14:00,12.9756843,77.5660749,NO2,27,35,32
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",11-07-2026 14:00,13.029152,77.585901,PM2.5,4,32,18
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",11-07-2026 14:00,13.029152,77.585901,PM10,32,63,44
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB",11-07-2026 14:00,11.55358,76.55521,NO2,23,35,29
India,Haryana,Yamuna Nagar,"Gobind Pura, Yamuna Nagar - HSPCB",11-07-2026 14:00,30.1480566,77.2893471,CO,21,40,33
India,Himachal Pradesh,Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB",11-07-2026 14:00,30.943887,76.801991,OZONE,6,29,17
India,Jammu and Kashmir,Srinagar,"Khunmoh, Srinagar - JKPCC",11-07-2026 14:00,34.06313,74.96017,NH3,NA,NA,NA
India,Jammu and Kashmir,Srinagar,"Rajbagh, Srinagar - JKPCC",11-07-2026 14:00,34.066206,74.81982,PM10,28,48,37
India,Haryana,Jind,"Police Lines, Jind - HSPCB",11-07-2026 14:00,29.307814,76.337619,CO,6,87,34
India,Haryana,Karnal,"Sector-12, Karnal - HSPCB",11-07-2026 14:00,29.6953,77.0027,PM10,22,115,60
India,Haryana,Karnal,"Sector-12, Karnal - HSPCB",11-07-2026 14:00,29.6953,77.0027,NH3,6,12,8
India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB",11-07-2026 14:00,29.966942,76.875879,NO2,59,86,74
India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB",11-07-2026 14:00,29.966942,76.875879,CO,8,25,15
India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB",11-07-2026 14:00,28.4275,77.1465,NO2,19,39,28
India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB",11-07-2026 14:00,28.4275,77.1465,OZONE,7,8,7
India,Haryana,Hisar,"Urban Estate-II, Hisar - HSPCB",11-07-2026 14:00,29.14056,75.744941,NO2,NA,NA,NA
India,Haryana,Hisar,"Urban Estate-II, Hisar - HSPCB",11-07-2026 14:00,29.14056,75.744941,OZONE,53,53,53
India,Karnataka,Bengaluru,"BWSSB Kadabesanahalli, Bengaluru - CPCB",11-07-2026 14:00,12.9352049,77.6814488,CO,38,40,39
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB",11-07-2026 14:00,12.920984,77.584908,OZONE,44,50,47
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB",11-07-2026 14:00,19.863756,75.321188,NH3,1,4,2
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB",11-07-2026 14:00,19.16485,73.23409,NO2,14,19,17
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB",11-07-2026 14:00,19.16485,73.23409,NH3,7,8,7
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB",11-07-2026 14:00,19.16485,73.23409,SO2,2,4,3
India,Maharashtra,Beed,"Bir, Beed - MPCB",11-07-2026 14:00,18.988474,75.753873,OZONE,10,21,16
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB",11-07-2026 14:00,19.0243902,73.0406721,PM2.5,31,53,42
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB",11-07-2026 14:00,19.309073,73.057223,NO2,16,28,23
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB",11-07-2026 14:00,19.309073,73.057223,NH3,7,9,8
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB",11-07-2026 14:00,19.309073,73.057223,CO,12,26,17
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB",11-07-2026 14:00,19.786089,72.757971,PM2.5,31,45,40
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB",11-07-2026 14:00,19.786089,72.757971,OZONE,0,0,0
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB",11-07-2026 14:00,19.9629,79.298714,PM2.5,20,79,49
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB",11-07-2026 14:00,19.9629,79.298714,PM10,73,125,92
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB",11-07-2026 14:00,19.9775302,79.2337086,NO2,NA,NA,NA
India,Madhya Pradesh,Bhopal,"T T Nagar, Bhopal - MPPCB",11-07-2026 14:00,23.233584,77.400574,NH3,5,6,6
India,Madhya Pradesh,Bhopal,"Idgah Hills, Bhopal - MPPCB",11-07-2026 14:00,23.264759,77.381568,PM2.5,25,53,38
India,Madhya Pradesh,Bhopal,"Idgah Hills, Bhopal - MPPCB",11-07-2026 14:00,23.264759,77.381568,NO2,11,31,18
India,Madhya Pradesh,Bhopal,"Idgah Hills, Bhopal - MPPCB",11-07-2026 14:00,23.264759,77.381568,CO,4,8,7
India,Madhya Pradesh,Damoh,"Shrivastav Colony, Damoh - MPPCB",11-07-2026 14:00,23.81748678,79.446246,NO2,NA,NA,NA
India,Madhya Pradesh,Dewas,"Bhopal Chauraha, Dewas - MPPCB",11-07-2026 14:00,22.9682591,76.064118,NH3,2,3,2
India,Madhya Pradesh,Dewas,"Bhopal Chauraha, Dewas - MPPCB",11-07-2026 14:00,22.9682591,76.064118,CO,17,28,23
India,Madhya Pradesh,Dewas,"Bhopal Chauraha, Dewas - MPPCB",11-07-2026 14:00,22.9682591,76.064118,OZONE,12,112,32
India,Madhya Pradesh,Gwalior,"Maharaj Bada, Gwalior - MPPCB",11-07-2026 14:00,26.200388,78.147714,CO,5,78,46
India,Madhya Pradesh,Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB",11-07-2026 14:00,26.259242,78.216432,PM2.5,12,96,58
India,Madhya Pradesh,Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB",11-07-2026 14:00,26.259242,78.216432,NO2,13,31,21
